title,language,source,url,body_length
চাঁপাইনবাবগঞ্জে বাড়িতে ‘ককটেল’ বিস্ফোরণে দুজন নিহতের ঘটনায় গ্রেপ্তার ৫,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775064/%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%AA%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF%E0%A6%A4%E0%A7%87-%E2%80%98%E0%A6%95%E0%A6%95%E0%A6%9F%E0%A7%87%E0%A6%B2%E2%80%99-%E0%A6%AC%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%AB%E0%A7%8B%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%A6%E0%A7%81%E0%A6%9C%E0%A6%A8,1407
"হত্যার হুমকি পাচ্ছেন ঢাবি শিক্ষক মোনামী, ফাঁস করলেন একাধিক স্ক্রিনশট",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775066/%E0%A6%B9%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%95%E0%A6%BF-%E0%A6%AA%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%A2%E0%A6%BE%E0%A6%AC%E0%A6%BF-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%95-%E0%A6%AE%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%AB%E0%A6%BE%E0%A6%81%E0%A6%B8,867
নতুন প্রধানমন্ত্রীর শপথে ভারতের প্রতিনিধিত্ব করবেন স্পিকার ও পররাষ্ট্রসচিব,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775058/%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%B6%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%A7%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%A8,994
"এলএনজি টার্মিনাল বন্ধ, তিতাস এলাকায় গ্যাসের স্বল্পচাপ",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775060/%E0%A6%8F%E0%A6%B2%E0%A6%8F%E0%A6%A8%E0%A6%9C%E0%A6%BF-%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%B2-%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7-%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B8-%E0%A6%8F%E0%A6%B2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0,1031
গাইবান্ধা কারাগারে থাকা আওয়ামী লীগ নেতার মৃত্যু,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775062/%E0%A6%97%E0%A6%BE%E0%A6%87%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%97%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%86%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%B2%E0%A7%80%E0%A6%97-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81,1062
রিটার্নিং কর্মকর্তাকে ‘অভিশাপ’ দিলেন বিএনপির পরাজিত প্রার্থী ভরসা,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775061/%E0%A6%B0%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%BF%E0%A6%82-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%95%E0%A7%87-%E2%80%98%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%AA%E2%80%99-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%8F%E0%A6%A8%E0%A6%AA%E0%A6%BF%E0%A6%B0,1429
মেয়ের ছবি প্রকাশ করলেন অপূর্ব,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775059/%E0%A6%AE%E0%A7%87%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%9B%E0%A6%AC%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%85%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC,1095
নেদারল্যান্ডসে কর্মস্থলে ফিরে গেছেন ফয়েজ তৈয়ব: সেফ এক্সিট প্রসঙ্গে রিজওয়ানা,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775057/%E2%80%98%E0%A6%A8%E0%A7%87%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%B8%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%9C-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%B2%E0%A7%87-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A7%87-%E0%A6%97%E0%A7%87%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%AB%E0%A6%BE%E0%A6%87%E0%A7%9F%E0%A6%BE%E0%A6%9C,989
"যুবদল নেতার দোকানে হামলা-ভাঙচুরের অভিযোগ, জামায়াতের দুই নেতা গ্রেপ্তার",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775056/%E0%A6%AF%E0%A7%81%E0%A6%AC%E0%A6%A6%E0%A6%B2-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%B2%E0%A6%BE-%E0%A6%AD%E0%A6%BE%E0%A6%99%E0%A6%9A%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%97,964
ভালুকায় গভীর রাতে প্রবাসীর স্ত্রীর সঙ্গে আপত্তিকর অবস্থায় আটক পুলিশের এএসআই,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775053/%E0%A6%AD%E0%A6%BE%E0%A6%B2%E0%A7%81%E0%A6%95%E0%A6%BE%E0%A7%9F-%E0%A6%97%E0%A6%AD%E0%A7%80%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%80%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%86%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A6%B0,1182
বরফের সমুদ্রের ওপর দিয়ে চলছে গাড়ি!,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775054/%E0%A6%AC%E0%A6%B0%E0%A6%AB%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%93%E0%A6%AA%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%9A%E0%A6%B2%E0%A6%9B%E0%A7%87-%E0%A6%97%E0%A6%BE%E0%A7%9C%E0%A6%BF,1436
হাদি হত্যাকাণ্ড: অধিকতর তদন্ত প্রতিবেদন পিছিয়ে ১৯ ফেব্রুয়ারি,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775055/%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A6%BF-%E0%A6%B9%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%95%E0%A6%A4%E0%A6%B0-%E0%A6%A4%E0%A6%A6%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%A6%E0%A6%A8-%E0%A6%AA%E0%A6%BF%E0%A6%9B%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A7%A7%E0%A7%AF,1678
"আসামি নিয়ে ফেরার পথে সড়ক দুর্ঘটনায় পুলিশ সদস্য নিহত, আহত ৫",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775049/%E0%A6%86%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%AB%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%B8%E0%A7%9C%E0%A6%95-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%9F-%E0%A6%AA%E0%A7%81%E0%A6%B2%E0%A6%BF%E0%A6%B6-%E0%A6%B8%E0%A6%A6%E0%A6%B8%E0%A7%8D%E0%A6%AF,1391
নেতা-কর্মীদের নিয়ন্ত্রণে ব্যর্থ হলে তারেক রহমানের ভবিষ্যৎ ভয়াবহ: ব্যারিস্টার ফুয়াদ,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775050/%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A7%8D%E0%A6%A5-%E0%A6%B9%E0%A6%B2%E0%A7%87-%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%95-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0,1792
"নির্বাচনকে ঘিরে ৯৯৯-এ ৮ হাজার ৩৮০ কল, ৩৭১৩ অভিযোগ",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775048/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A6%95%E0%A7%87-%E0%A6%98%E0%A6%BF%E0%A6%B0%E0%A7%87-%E0%A7%AF%E0%A7%AF%E0%A7%AF-%E0%A6%8F-%E0%A7%AE-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A7%A9%E0%A7%AE%E0%A7%A6-%E0%A6%95%E0%A6%B2-%E0%A7%A9%E0%A7%AD%E0%A7%A7%E0%A7%A9-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%97,1161
সাতক্ষীরায় ধানের শীষের সমর্থকদের ‘অতর্কিত হামলায়’ আহত ৫,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775051/%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80%E0%A6%B0%E0%A6%BE%E0%A7%9F-%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%80%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%95%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%BF%E2%80%98%E0%A6%85%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%BF%E0%A6%A4-%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%B2%E0%A6%BE%E0%A7%9F%E2%80%99,1228
ইরানে ইসলামি প্রজাতন্ত্রের অবসান ঘটার সময় এসেছে: রেজা পাহলভি,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775052/%E0%A6%87%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%AC%E0%A6%B8%E0%A6%BE%E0%A6%A8-%E0%A6%98%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC-%E0%A6%8F%E0%A6%B8%E0%A7%87%E0%A6%9B%E0%A7%87,2075
আদালতের নির্দেশ পেলে ভোট পুনর্গণনার সিদ্ধান্ত নেওয়া হবে: ইসি আনোয়ারুল,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775046/%E0%A6%86%E0%A6%A6%E0%A6%BE%E0%A6%B2%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%AA%E0%A7%87%E0%A6%B2%E0%A7%87-%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%AA%E0%A7%81%E0%A6%A8%E0%A6%B0%E0%A7%8D%E0%A6%97%E0%A6%A3%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4,754
পবিত্র রমজান উপলক্ষে দেশবাসীকে প্রধান উপদেষ্টার শুভেচ্ছা,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775045/%E0%A6%AA%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%B0%E0%A6%AE%E0%A6%9C%E0%A6%BE%E0%A6%A8-%E0%A6%89%E0%A6%AA%E0%A6%B2%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%80%E0%A6%95%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8-%E0%A6%89%E0%A6%AA%E0%A6%A6%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0,1404
বাংলাদেশের সঙ্গে ঘনিষ্ঠ সহযোগিতার অঙ্গীকার যুক্তরাজ্যের,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775047/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%98%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A0-%E0%A6%B8%E0%A6%B9%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%95%E0%A6%BE%E0%A6%B0,1024
"রাজশাহীতে স্বতন্ত্র প্রার্থীর সমর্থককে মারধর, হত্যার হুমকি",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775044/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%B6%E0%A6%BE%E0%A6%B9%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A7%80%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%95%E0%A6%95%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%A7%E0%A6%B0,1843
রমজানে কর্মঘণ্টা কমানোর ঘোষণা আমিরাতের,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775043/%E0%A6%B0%E0%A6%AE%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%98%E0%A6%A3%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A6%95%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%8B%E0%A6%B0-%E0%A6%98%E0%A7%8B%E0%A6%B7%E0%A6%A3%E0%A6%BE-%E0%A6%86%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0,1137
সাকিবের দেশে ফেরার গুঞ্জন নিয়ে যা জানা গেল,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775038/%E0%A7%A8%E0%A7%AE-%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%96%E0%A7%87-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%AB%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A7%81%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%A8-%E0%A6%89%E0%A7%9C%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%AC%C2%A0,1021
অন্তর্বর্তী সরকারের সময় মত প্রকাশের জন্য কোনো সাংবাদিককে জেলে যেতে হয়নি: তথ্য উপদেষ্টা,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775040/%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80-%E0%A6%B8%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A7%9F-%E0%A6%AE%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A7%8B,854
"অস্ত্র ঠেকিয়ে ছিনতাইচেষ্টার অভিযোগে ২ তরুণকে গণপিটুনি, পিস্তল-গুলি উদ্ধার",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775041/%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%A0%E0%A7%87%E0%A6%95%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%9B%E0%A6%BF%E0%A6%A8%E0%A6%A4%E0%A6%BE%E0%A6%87%E0%A6%9A%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A7%87-%E0%A7%A8-%E0%A6%A4%E0%A6%B0%E0%A7%81%E0%A6%A3%E0%A6%95%E0%A7%87,1434
মন্ত্রিপরিষদ সচিব নিজেই অব্যাহতির আবেদন জানিয়েছিলেন: প্রেস সচিব,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775037/%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%B7%E0%A6%A6-%E0%A6%B8%E0%A6%9A%E0%A6%BF%E0%A6%AC-%E0%A6%A8%E0%A6%BF%E0%A6%9C%E0%A7%87%E0%A6%87-%E0%A6%85%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B9%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%AC%E0%A7%87%E0%A6%A6%E0%A6%A8,1315
বয়স বাড়ার সঙ্গে আরও ‘অ্যাডভেঞ্চারাস’ হচ্ছেন জয়া আহসান,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775035/%E0%A6%AC%E0%A7%9F%E0%A6%B8-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A6%93-%E2%80%98%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A1%E0%A6%AD%E0%A7%87%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%B8%E2%80%99-%E0%A6%B9%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%9C%E0%A7%9F%E0%A6%BE,1519
"কসাইয়ের দোকানে মিললো ২৫ কেজি মাংসসহ কুকুরের মাথা, এলাকায় উত্তেজনা",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775033/%E0%A6%95%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%AE%E0%A6%BF%E0%A6%B2%E0%A6%B2%E0%A7%8B-%E0%A7%A8%E0%A7%AB-%E0%A6%95%E0%A7%87%E0%A6%9C%E0%A6%BF-%E0%A6%AE%E0%A6%BE%E0%A6%82%E0%A6%B8%E0%A6%B8%E0%A6%B9-%E0%A6%95%E0%A7%81%E0%A6%95%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A5%E0%A6%BE,1379
"মঙ্গলবার সকাল ১০টায় এমপিদের শপথ, মন্ত্রীদের বিকেল ৪টায়",bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775034/%E0%A6%AE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%B2%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%95%E0%A6%BE%E0%A6%B2-%E0%A7%A7%E0%A7%A6%E0%A6%9F%E0%A6%BE%E0%A7%9F-%E0%A6%8F%E0%A6%AE%E0%A6%AA%E0%A6%BF%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%AA%E0%A6%A5-%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B2,992
সংবাদ সম্মেলনে আসছেন উপদেষ্টা আসিফ নজরুল,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775031/%E0%A6%B8%E0%A6%AE%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A7%9F%E0%A6%BF%E0%A6%95-%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%9F-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%A8-%E0%A6%86%E0%A6%B8%E0%A6%BF%E0%A6%AB-%E0%A6%A8%E0%A6%9C%E0%A6%B0%E0%A7%81%E0%A6%B2,599
নেপালকে হারিয়ে সবার আগে সুপার এইটে ওয়েস্ট ইন্ডিজ,bn,The Daily Ittefaq,https://www.ittefaq.com.bd/775029/%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A7%87-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B8%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%B8%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%8F%E0%A6%87%E0%A6%9F%E0%A7%87-%E0%A6%93%E0%A7%9F%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F-%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%9C%C2%A0,946
